entity,n-revs
tests/data/parser/ok/0000_empty.txt,2
crates/syntax/test_data/parser/ok/0015_use_tree.rs,2
crates/syntax/test_data/lexer/err/0021_unclosed_string_with_space.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0135_first_array_member_attributes.rs,2
crates/syntax/test_data/parser/inline/ok/0173_union_item.rast,2
crates/ra_syntax/tests/data/parser/inline/0047_impl_item.rs,2
crates/proc_macro_srv/src/abis/abi_1_54/proc_macro/bridge/server.rs,2
crates/parser/test_data/parser/inline/ok/0079_impl_item.rs,2
crates/ra_syntax/tests/data/parser/fuzz-failures/0004.rs,2
crates/libsyntax2/tests/data/parser/inline/0072_path_part.rs,2
crates/ra_syntax/test_data/parser/err/0042_illegal_self_keyword_location.rs,2
crates/parser/test_data/parser/ok/0064_impl_fn_params.txt,2
crates/parser/test_data/parser/inline/ok/0037_qual_paths.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0157_fn_pointer_unnamed_arg.rs,2
crates/parser/test_data/parser/inline/ok/0108_tuple_expr.txt,2
crates/syntax/test_data/parser/inline/ok/0188_const_arg_path.rs,2
crates/syntax/test_data/parser/inline/ok/0153_pub_parens_typepath.rs,2
crates/ra_syntax/test_data/parser/ok/0033_label_break.rs,2
crates/parser/test_data/parser/inline/ok/generic_param_attribute.rast,2
crates/ra_syntax/tests/data/parser/err/0033_match_arms_outer_attrs.rs,2
tests/data/parser/inline/0041_type_param_bounds.rs,2
tests/data/parser/ok/0018_struct_type_params.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0130_let_stmt.rs,2
crates/completion/src/complete_macro_in_item_position.rs,2
crates/parser/test_data/parser/inline/ok/0206_return_type_arg.rs,2
crates/parser/test_data/parser/inline/ok/0019_unary_expr.txt,2
crates/syntax/test_data/lexer/ok/0014_raw_ident.txt,2
crates/parser/test_data/parser/inline/ok/closure_binder.rast,2
crates/ra_syntax/test_data/lexer/0015_unclosed_string.rs,2
crates/teraron/Cargo.toml,2
xtask/test_data/input.adoc,2
crates/libsyntax2/tests/data/parser/inline/0009_unsafe_auto_trait.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0156_fn_def_param.txt,2
crates/ra_syntax/test_data/parser/inline/ok/0050_fn_decl.txt,2
crates/ra_syntax/tests/data/parser/inline/ok/0128_combined_fns.rs,2
crates/parser/test_data/parser/inline/ok/let_stmt.rs,2
crates/proc_macro_srv/src/abis/abi_1_48/proc_macro/bridge/mod.rs,2
crates/ssr/src/errors.rs,2
crates/ra_hir/src/ty/tests/data/boolean_op.txt,2
crates/libsyntax2/tests/data/parser/inline/0043_call_expr.rs,2
crates/syntax/test_data/parser/ok/0053_outer_attribute_on_macro_rules.rs,2
tests/data/lexer/0010_comments.rs,2
crates/libsyntax2/tests/data/parser/err/0006_named_field_recovery.rs,2
crates/ide/src/diagnostics/remove_this_semicolon.rs,2
tests/data/parser/inline/0044_ref_expr.rs,2
crates/parser/test_data/parser/err/0025_nope.rs,2
docs/dev/ROADMAP.md,2
xtask/tests/docs.rs,2
crates/syntax/test_data/parser/inline/ok/0079_impl_def.rast,2
crates/ra_syntax/tests/data/parser/inline/ok/0058_range_pat.rs,2
crates/ra_lsp_server/build.rs,2
crates/syntax/test_data/parser/inline/ok/0169_mod_item.rast,2
crates/syntax/test_data/lexer/err/0057_lifetime_strarts_with_a_number.rs,2
crates/parser/test_data/parser/inline/ok/0104_path_fn_trait_args.rs,2
crates/ra_ide_api/src/completion/snapshots/completion_item__enum_associated_method.snap,2
crates/syntax/test_data/lexer/err/0057_lifetime_starts_with_a_number.rs,2
crates/parser/test_data/parser/inline/ok/param_list_opt_patterns.rast,2
crates/libsyntax2/tests/data/lexer/0015_unclosed_string.txt,2
codeless/.vscode/tasks.json,2
crates/ra_syntax/tests/data/parser/inline/ok/0027_ref_pat.rs,2
crates/parser/test_data/parser/inline/ok/0024_slice_pat.txt,2
crates/parser/test_data/parser/inline/ok/0181_generic_param_attribute.txt,2
tests/data/parser/inline/0088_stmt_bin_expr_ambiguity.rs,2
crates/ra_syntax/test_data/parser/err/0018_incomplete_fn.rs,2
crates/syntax/test_data/parser/inline/ok/0148_pub_macro_def.rast,2
crates/parser/test_data/parser/inline/ok/0053_path_expr.txt,2
crates/syntax/test_data/parser/ok/0010_use_path_segments.rast,2
crates/parser/test_data/parser/inline/err/0015_empty_segment.txt,2
crates/parser/test_data/parser/inline/ok/0132_box_expr.txt,2
crates/ra_syntax/tests/data/parser/inline/0092_literal_pattern.rs,2
crates/ra_syntax/test_data/parser/fragments/type/err/0000_missing_close.rast,2
crates/ra_syntax/tests/data/parser/inline/0008_unsafe_impl.rs,2
xtask/src/codegen/schema.graphql,2
editors/code/src/utils/vscode_diagnostics.ts,2
crates/ra_syntax/test_data/lexer/err/0024_unclosed_string_with_slash_double_quote.rs,2
crates/syntax/test_data/parser/err/0041_illegal_super_keyword_location.rs,2
crates/ra_syntax/tests/data/parser/inline/0012_unsafe_extern_fn.rs,2
crates/ra_syntax/tests/data/parser/inline/0007_unsafe_trait.rs,2
crates/libsyntax2/tests/data/parser/err/0013_invalid_type.rs,2
crates/ra_syntax/src/lexer/classes.rs,2
crates/completion/src/complete_pattern.rs,2
crates/parser/test_data/parser/inline/ok/0075_block.rs,2
crates/parser/test_data/parser/inline/ok/0017_array_type.txt,2
crates/parser/test_data/parser/inline/ok/0062_mod_contents.rs,2
crates/ra_syntax/tests/data/parser/inline/0029_fn_pointer_type_missing_fn.rs,2
crates/syntax/test_data/parser/inline/ok/0069_use_tree_list_after_path.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0038_full_range_expr.rs,2
crates/parser/test_data/parser/inline/ok/0113_nocontentexpr.txt,2
crates/ra_syntax/test_data/lexer/00012_block_comment.rs,2
crates/ide_db/src/wasm_shims.rs,2
tests/data/parser/inline/0066_not_expr.rs,2
crates/proc-macro-srv/src/abis/abi_1_56/proc_macro/bridge/scoped_cell.rs,2
editors/code/src/test/runTest.ts,2
crates/ra_syntax/test_data/parser/ok/0014_use_tree.rs,2
.github/rust.json,2
crates/syntax/test_data/parser/inline/ok/0026_tuple_pat_fields.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0044_block_items.rs,2
crates/ra_syntax/test_data/parser/err/0028_macro_2.0.rs,2
crates/syntax/test_data/lexer/err/0016_unclosed_byte_with_slash_single_quote.rs,2
crates/ra_ide_api_light/src/assists/split_import.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0020_use_star.rs,2
crates/syntax/test_data/lexer/err/0023_unclosed_string_with_slash_n.txt,2
crates/ra_syntax/tests/data/parser/inline/0028_fn_pointer_type.rs,2
editors/code/src/installation/fetch_latest_artifact_release_info.ts,2
crates/ra_syntax/tests/data/parser/inline/ok/0034_break_expr.rs,2
crates/ra_syntax/tests/data/parser/inline/0046_default_impl.rs,2
editors/code/tests/unit/tasks.test.ts,2
crates/parser/test_data/parser/inline/ok/0157_fn_pointer_unnamed_arg.txt,2
crates/ra_syntax/test_data/parser/fragments/path/err/0000_reserved_word.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0042_call_expr.rs,2
crates/ra_syntax/test_data/parser/ok/0023_static_items.rs,2
crates/ra_syntax/tests/data/parser/inline/0040_expr_literals.rs,2
tests/data/parser/inline/0048_impl_item_neg.rs,2
crates/ra_syntax/tests/data/lexer/00012_block_comment.txt,2
crates/syntax/test_data/parser/inline/ok/0046_singleton_tuple_type.rast,2
crates/syntax/test_data/parser/err/0027_incomplere_where_for.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0022_crate_visibility.txt,2
tests/data/parser/inline/0085_neg_expr.rs,2
crates/ra_hir/src/ty/snapshots/tests__infer_type_alias.snap,2
crates/parser/test_data/parser/inline/ok/0040_crate_keyword_vis.txt,2
crates/parser/test_data/parser/err/0020_fn_recover.txt,2
crates/syntax/test_data/parser/inline/ok/0186_lifetime_arg.rast,2
crates/ra_syntax/test_data/lexer/err/0025_unclosed_byte_string_at_eof.rs,2
crates/syntax/test_data/parser/inline/ok/0189_const_arg_literal.rast,2
codeless/server/target/debug/libm.d,2
crates/ra_syntax/test_data/parser/err/0036_partial_use.rs,2
crates/syntax/test_data/parser/inline/ok/0050_fn_decl.rs,2
crates/syntax/test_data/parser/inline/ok/0168_extern_crate_rename.rs,2
crates/parser/test_data/parser/err/0021_incomplete_param.rast,2
code/.vscodeignore,2
crates/syntax/test_data/parser/err/0017_incomplete_binexpr.rs,2
crates/ra-salsa/README.md,2
crates/ide-diagnostics/src/handlers/trait_impl_reduntant_assoc_item.rs,2
crates/parser/test_data/parser/inline/ok/0134_nocontentexpr_after_item.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0158_binop_resets_statementness.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0069_use_tree_list_after_path.rs,2
crates/syntax/test_data/parser/inline/ok/0172_record_field_list.rs,2
tests/data/parser/inline/0081_index_expr.rs,2
crates/parser/test_data/parser/ok/0044_let_attrs.txt,2
crates/syntax/test_data/parser/ok/0017_attr_trailing_comma.rs,2
crates/parser/test_data/parser/err/0007_stray_curly_in_file.txt,2
crates/arena/src/map.rs,2
crates/ra_syntax/tests/data/parser/inline/0038_function_ret_type.rs,2
tests/data/parser/ok/0024_const_fn.rs,2
crates/ra_syntax/test_data/lexer/0007_lifetimes.txt,2
crates/syntax/test_data/lexer/err/0052_unclosed_block_comment_with_content.rs,2
crates/parser/test_data/parser/inline/ok/value_parameters_no_patterns.rast,2
crates/syntax/test_data/parser/inline/ok/0196_pub_tuple_field.rast,2
crates/ra_ide/test_data/highlight_extern_crate.html,2
crates/libsyntax2/tests/data/parser/inline/0029_fn_pointer_type_missing_fn.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0092_fn_pointer_type_with_ret.rs,2
crates/syntax/test_data/parser/inline/ok/0194_macro_inside_generic_arg.rast,2
crates/syntax/test_data/lexer/ok/0014_raw_ident.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0063_impl_block_neg.rs,2
crates/ra_syntax/tests/data/parser/inline/0020_never_type.rs,2
crates/ra_syntax/test_data/lexer/err/0030_unclosed_byte_string_with_slash.rs,2
crates/libsyntax2/tests/data/parser/inline/0069_match_arm.rs,2
crates/ra_syntax/test_data/lexer/ok/0008_byte_strings.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0033_reference_type;.rs,2
crates/ra-salsa/src/derived_lru.rs,2
crates/syntax/test_data/parser/inline/ok/0142_for_range_from.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0010_extern_block.rs,2
crates/ra_syntax/test_data/parser/ok/0058_unary_expr_precedence.txt,2
crates/parser/test_data/parser/inline/err/0006_unsafe_block_in_mod.txt,2
crates/ra_syntax/tests/data/parser/inline/ok/0068_union_items.rs,2
crates/ra_hir_expand/src/either.rs,2
crates/parser/test_data/parser/inline/err/struct_field_recover.rs,2
xtask/src/codegen/last_commit_that_affected_path.graphql,2
crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/mod.rs,2
crates/ide-diagnostics/src/handlers/bad_rtn.rs,2
crates/parser/test_data/parser/inline/ok/record_field_list.rs,2
crates/ra_syntax/tests/data/parser/inline/0086_array_expr.rs,2
crates/libsyntax2/tests/data/parser/inline/0015_type_item.rs,2
crates/ra_lsp_server/src/snapshots/test__snap_handles_macro_location.snap,2
crates/syntax/test_data/parser/inline/ok/0191_const_arg_negative_number.rs,2
crates/ra_syntax/tests/data/parser/inline/0104_arb_self_types.rs,2
crates/smol_str/Cargo.toml,2
crates/parser/test_data/parser/inline/ok/0188_const_param_default_path.rs,2
crates/ra_syntax/tests/data/parser/err/0030_string_suffixes.rs,2
crates/ra_syntax/tests/data/parser/ok/0049_async_block.rs,2
crates/parser/test_data/parser/err/0026_imp_recovery.rast,2
crates/libsyntax2/tests/data/parser/inline/0014_type_item_type_params.rs,2
crates/syntax/test_data/parser/inline/ok/0020_use_star.rs,2
crates/ra_syntax/src/ast/test.txt,2
crates/parser/test_data/parser/inline/ok/0004_value_parameters_no_patterns.txt,2
crates/parser/test_data/parser/inline/ok/0172_record_field_list.rs,2
crates/syntax/test_data/parser/inline/ok/0117_macro_call_type.rs,2
crates/ra_syntax/test_data/lexer/err/0008_unclosed_char_with_slash_single_quote.rs,2
crates/ra_syntax/test_data/parser/ok/0068_item_modifiers.rast,2
crates/ide/src/inlay_hints/ra_fixture.rs,2
crates/ra_syntax/tests/data/parser/inline/0016_type_item_where_clause.rs,2
crates/syntax/test_data/parser/inline/err/0013_static_underscore.rs,2
crates/parser/test_data/parser/inline/ok/0151_fn.txt,2
crates/ra_syntax/test_data/parser/ok/0060_as_range.txt,2
crates/ra_syntax/tests/data/lexer/0013_raw_strings.rs,2
crates/ra_syntax/test_data/parser/fragments/expr/err/0000_truncated_add.rs,2
crates/edition/Cargo.toml,2
crates/ra_syntax/tests/data/parser/inline/ok/0075_block.rs,2
crates/ra_syntax/test_data/parser/ok/0063_trait_fn_patterns.rs,2
crates/syntax/test_data/parser/inline/ok/0143_box_pat.rs,2
crates/parser/test_data/parser/err/0050_let_else_right_curly_brace_loop.rs,2
crates/syntax/test_data/parser/inline/ok/0171_struct_item.rast,2
tests/data/parser/inline/0033_fn_value_parameters.rs,2
crates/ra_ide_api/src/assists/snapshots/tests__fill_match_arm1.snap,2
crates/ra_syntax/test_data/parser/inline/ok/0026_tuple_pat_fields.rs,2
crates/ra_hir_def/src/child_from_source.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0152_arg_list.txt,2
crates/parser/test_data/parser/ok/0035_weird_exprs.rs,2
crates/parser/test_data/parser/inline/ok/0077_try_expr.rs,2
crates/syntax/test_data/parser/inline/ok/0162_default_async_unsafe_fn.rs,2
crates/parser/test_data/parser/inline/ok/0183_type_param.txt,2
tests/data/parser/inline/0073_struct_pat_fields.rs,2
crates/ra_ide/src/call_info.rs.orig,2
xtask/tests/main.rs,2
crates/ra_syntax/tests/data/parser/ok/0010_use_path_segments.rs,2
crates/ra_syntax/test_data/parser/ok/0027_unsafe_fn_in_block.rs,2
crates/ide_diagnostics/src/replace_filter_map_next_with_find_map.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0013_pointer_type_mut.rs,2
crates/syntax/test_data/parser/inline/ok/0132_box_expr.rs,2
crates/parser/test_data/parser/inline/ok/0077_try_expr.txt,2
crates/libsyntax2/tests/data/parser/ok/0034_macro_2.0.rs,2
crates/syntax/test_data/parser/ok/0060_as_range.rs,2
crates/parser/test_data/parser/inline/ok/0188_const_arg_path.txt,2
crates/ra_flycheck/src/conv/snapshots/ra_flycheck__conv__test__snap_macro_compiler_error.snap,2
crates/syntax/test_data/parser/inline/err/0014_struct_field_recover.rs,2
crates/proc-macro-srv/src/abis/abi_1_56/rustc_server.rs,2
crates/ra_syntax/test_data/parser/ok/0068_item_modifiers.rs,2
crates/ra_syntax/test_data/parser/inline/err/0007_async_without_semicolon.rs,2
crates/libsyntax2/tests/data/parser/inline/0005_extern_crate.rs,2
crates/syntax/test_data/parser/err/0049_double_fish.rs,2
crates/syntax/test_data/parser/inline/ok/0082_ref_expr.rs,2
crates/libsyntax2/tests/data/parser/inline/0016_type_item_where_clause.rs,2
crates/ra_syntax/test_data/lexer/0014_unclosed_char.rs,2
tests/data/parser/inline/0084_compound_ops.rs,2
tests/data/parser/inline/0059_function_where_clause.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0065_dyn_trait_type.rs,2
crates/syntax/test_data/parser/inline/ok/0185_assoc_type_bound.rast,2
crates/ide-assists/src/handlers/convert_ufcs_to_method.rs,2
tests/data/parser/ok/0000_empty.rs,2
crates/ra_syntax/test_data/lexer/err/0049_unstarted_raw_string_with_ascii.rs,2
crates/ra_lsp_server/src/snapshots/test__snap_rustc_unused_variable.snap,2
crates/parser/test_data/parser/ok/0029_range_forms.rast,2
crates/parser/test_data/parser/ok/0066_default_modifier.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0028_impl_trait_type.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0101_unsafe_fn.rs,2
crates/libsyntax2/tests/data/parser/inline/0002_const_fn.rs,2
crates/parser/test_data/parser/inline/ok/record_field_attrs.rast,2
crates/parser/test_data/parser/inline/ok/0093_index_expr.rs,2
crates/syntax/test_data/parser/inline/err/0002_misplaced_label_err.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0060_extern_crate.rs,2
crates/ra_hir/src/ty/tests/data/bug_484.txt,2
crates/parser/test_data/parser/inline/ok/0117_macro_call_type.txt,2
crates/parser/test_data/parser/inline/ok/0008_path_part.rs,2
crates/ra_syntax/test_data/parser/ok/0066_default_modifier.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0164_default_item.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0061_record_lit.rs,2
crates/parser/test_data/parser/ok/0067_where_for_pred.txt,2
crates/parser/test_data/parser/inline/ok/match_arms_outer_attributes.rast,2
tests/data/parser/ok/0001_struct_item.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0132_box_expr.rs,2
crates/ra_syntax/test_data/parser/ok/0009_use_item.txt,2
crates/libsyntax2/tests/data/lexer/0002_whitespace.txt,2
crates/proc-macro-api/src/transport/json.rs,2
crates/ra_syntax/test_data/parser/fragments/path/ok/0000_single_ident.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0096_no_semi_after_block.rs,2
lib/ungrammar/bors.toml,2
crates/parser/test_data/parser/ok/0051_parameter_attrs.rs,2
crates/ra_syntax/test_data/parser/inline/err/0014_record_literal_before_ellipsis_recovery.rs,2
crates/syntax/test_data/parser/inline/ok/0169_mod_item.rs,2
crates/parser/test_data/parser/inline/ok/0169_mod_item.txt,2
crates/proc-macro-srv/src/abis/abi_1_48/proc_macro/bridge/buffer.rs,2
crates/rust-analyzer/src/main_loop/req_queue.rs,2
crates/ra_syntax/test_data/parser/ok/0056_neq_in_type.txt,2
crates/parser/test_data/parser/ok/0018_struct_type_params.txt,2
crates/parser/test_data/parser/inline/ok/0174_unit_struct.txt,2
crates/ra_syntax/test_data/lexer/0005_symbols.txt,2
crates/ra-salsa/tests/parallel/parallel_cycle_one_recovers.rs,2
crates/ra_syntax/test_data/lexer/err/0027_unclosed_byte_string_with_ascii_escape.rs,2
crates/ra_syntax/tests/data/parser/inline/0080_tuple_expr.rs,2
crates/ra_syntax/tests/data/parser/ok/0035_crate_path_in_call.rs,2
tests/data/parser/ok/0024_const_fn.txt,2
crates/ra_syntax/tests/data/parser/ok/0004_file_shebang.rs,2
crates/syntax/test_data/lexer/err/0028_unclosed_byte_string_with_unicode_escape.txt,2
crates/ra_syntax/tests/data/parser/inline/ok/0022_crate_visibility.rs,2
crates/ra_syntax/test_data/lexer/0003_ident.rs,2
crates/ra_syntax/tests/data/parser/err/0021_incomplete_param.rs,2
crates/syntax/test_data/parser/fragments/pattern/err/0000_reserved_word.rs,2
crates/syntax/test_data/parser/ok/0069_multi_trait_object.rs,2
crates/syntax/test_data/parser/err/0043_unexpected_for_type.rast,2
crates/project-model/test_data/fake-sysroot/alloc/src/lib.rs,2
crates/parser/test_data/parser/ok/0032_where_for.txt,2
crates/ra_syntax/test_data/parser/inline/ok/0102_field_pat_list.txt,2
crates/parser/test_data/parser/err/0001_item_recovery_in_file.txt,2
crates/parser/test_data/parser/inline/ok/0051_unit_type.rs,2
crates/parser/test_data/parser/inline/ok/call_expr.rast,2
crates/syntax/test_data/parser/inline/ok/0125_record_literal_field_with_attr.rs,2
crates/libsyntax2/tests/data/parser/inline/0084_loop_expr.rs,2
crates/ra_syntax/tests/data/parser/inline/0034_bind_pat.rs,2
crates/ra_syntax/test_data/parser/ok/0065_comment_newline.txt,2
crates/syntax/test_data/parser/inline/ok/0078_type_alias.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0132_default_fn_type.txt,2
crates/ra_syntax/test_data/parser/err/0013_invalid_type.rs,2
tests/data/parser/inline/0077_while_expr.rs,2
crates/libsyntax2/tests/data/parser/fuzz-failures/0000.rs,2
crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/mod.rs,2
crates/proc-macro-srv/src/abis/abi_1_56/mod.rs,2
crates/proc_macro_srv/src/abis/abi_1_54/proc_macro/bridge/rpc.rs,2
crates/parser/test_data/parser/inline/ok/0181_generic_param_attribute.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0002_use_tree_list.txt,2
crates/parser/test_data/parser/inline/ok/0114_tuple_struct_where.rs,2
crates/ra_syntax/test_data/reparse/fuzz-failures/0002.rs,2
crates/ra_syntax/tests/data/parser/inline/0064_param_list.rs,2
crates/ra_syntax/test_data/lexer/err/0045_unclosed_raw_byte_string_with_slash.rs,2
crates/ra_syntax/test_data/lexer/0004_numbers.txt,2
crates/parser/test_data/parser/err/0054_float_split_scientific_notation.rs,2
tests/data/parser/inline/0029_fn_pointer_type_missing_fn.rs,2
crates/rust-analyzer/tests/slow-tests/.tidy.rs.swp,2
crates/syntax/test_data/parser/inline/ok/0009_loop_expr.rs,2
crates/ra_syntax/tests/data/parser/inline/0015_type_item.rs,2
crates/parser/test_data/parser/inline/ok/0144_dot_dot_pat.rs,2
crates/parser/test_data/parser/inline/ok/0157_const_block.rs,2
crates/ra_syntax/tests/data/lexer/0007_lifetimes.txt,2
crates/libsyntax2/tests/data/parser/err/0022_bad_exprs.rs,2
crates/parser/test_data/parser/inline/err/record_literal_field_eq_recovery.rast,2
crates/ra_syntax/tests/data/parser/ok/0025_extern_fn_in_block.rs,2
crates/libsyntax2/tests/data/parser/ok/0013_use_path_self_super.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0100_for_expr.rs,2
crates/parser/test_data/parser/ok/0040_raw_struct_item_field.txt,2
tests/data/parser/inline/0007_unsafe_trait.rs,2
crates/parser/test_data/parser/inline/ok/0154_tuple_attrs.rs,2
crates/ra_syntax/test_data/lexer/ok/0004_numbers.rs,2
crates/parser/test_data/parser/inline/ok/0159_try_macro_fallback.rs,2
crates/parser/test_data/parser/inline/ok/0030_cond.rs,2
crates/parser/test_data/parser/ok/0014_use_tree.txt,2
tests/data/lexer/0001_hello.rs,2
crates/parser/test_data/parser/ok/0055_dot_dot_dot.txt,2
crates/libsyntax2/tests/data/parser/inline/0091_fn_decl.rs,2
crates/libsyntax2/tests/data/parser/fuzz-failures/0001.rs,2
crates/ide-assists/src/handlers/remove_else_branches.rs,2
crates/ra_syntax/tests/data/parser/ok/0017_attr_trailing_comma.rs,2
crates/libsyntax2/tests/data/parser/ok/0025_extern_fn_in_block.rs,2
crates/ra_syntax/tests/data/parser/err/0029_field_completion.rs,2
crates/ide/src/syntax_highlighting/test_data/highlight_byte_string.html,2
crates/proc-macro-srv/src/abis/abi_1_56/proc_macro/bridge/closure.rs,2
crates/ra_syntax/tests/data/parser/ok/0002_struct_item_field.rs,2
crates/ra_syntax/tests/data/parser/inline/0089_slice_pat.rs,2
crates/syntax/test_data/lexer/err/0005_unclosed_char_with_space.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0152_arg_with_attr.rs,2
crates/ra_syntax/test_data/parser/ok/0015_use_tree.rs,2
crates/ra_ide_api/src/completion/snapshots/completion_item__union_associated_method.snap,2
crates/ide_diagnostics/src/macro_error.rs,2
crates/parser/test_data/parser/inline/ok/0194_let_stmt_ascription.rs,2
crates/syntax/test_data/parser/inline/ok/0023_placeholder_type.rast,2
crates/syntax/test_data/parser/fragments/stmt/err/0000_macro_let_stmt.rast,2
crates/libsyntax2/tests/data/parser/ok/0024_const_item.rs,2
crates/parser/test_data/parser/err/0005_attribute_recover.txt,2
crates/parser/test_data/parser/inline/ok/builtin_expr.rs,2
crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/bridge/server.rs,2
crates/parser/test_data/parser/inline/ok/0112_bind_pat.txt,2
crates/parser/test_data/parser/inline/ok/0062_mod_contents.txt,2
crates/parser/test_data/parser/inline/ok/0010_extern_block.txt,2
crates/syntax/test_data/parser/inline/ok/0084_paren_type.rs,2
crates/ra_syntax/test_data/lexer/err/0054_unclosed_nested_block_comment_partially.rs,2
crates/parser/test_data/parser/ok/0006_inner_attributes.txt,2
docs/book/src/features_generated.md,2
crates/ra_syntax/test_data/parser/inline/ok/0155_closure_params.txt,2
crates/ra_ide_api/src/assits.rs,2
crates/parser/test_data/parser/err/0051_let_else_right_curly_brace_match.rs,2
crates/ra_syntax/tests/data/lexer/0009_strings.rs,2
crates/ra_hir_def/src/dyn_map.rs,2
crates/proc-macro-srv/src/abis/abi_1_57/proc_macro/bridge/client.rs,2
crates/parser/test_data/parser/inline/ok/0201_float_literal.rs,2
crates/ra_syntax/test_data/lexer/err/0057_lifetime_strarts_with_a_number.rs,2
crates/libsyntax2/tests/data/parser/inline/0020_never_type.rs,2
crates/ide_assists/src/handlers/unnecessary_async.rs,2
crates/ra_lsp_server/src/snapshots/test__snap_clippy_pass_by_ref.snap,2
crates/ra_syntax/tests/data/parser/inline/ok/0037_qual_paths.rs,2
crates/ra_syntax/tests/data/parser/inline/ok/0125_crate_keyword_path.rs,2
crates/ide_ssr/src/errors.rs,2
crates/ra_syntax/tests/data/parser/ok/0046_extern_inner_attributes.rs,2
crates/syntax/test_data/parser/err/0035_use_recover.rs,2
crates/parser/test_data/parser/inline/ok/0112_bind_pat.rs,2
crates/ra-salsa/ra-salsa-macros/src/parenthesized.rs,2
crates/ra_syntax/test_data/lexer/ok/0010_single_line_comments.txt,2
crates/ra_ide/src/syntax_highlighting/highlight.rs,2
crates/ra_syntax/test_data/parser/ok/0066_default_const.rs,2
crates/ra_syntax/tests/data/parser/ok/0006_inner_attributes.rs,2
crates/parser/test_data/parser/ok/0033_label_break.rast,2
crates/ide_diagnostics/src/missing_unsafe.rs,2
crates/ra_syntax/tests/data/parser/inline/0105_continue_expr.rs,2
crates/ra_syntax/tests/data/parser/ok/0013_use_path_self_super.rs,2
crates/parser/test_data/parser/ok/0015_use_tree.rast,2
crates/syntax/test_data/parser/fragments/path/ok/0001_multipart.rs,2
tests/data/parser/ok/0007_extern_crate.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0020_use_star.txt,2
crates/ra_syntax/tests/data/parser/inline/ok/0130_try_block_expr.txt,2
crates/parser/test_data/parser/inline/ok/associated_type_bounds.rs,2
crates/syntax/test_data/parser/inline/ok/0071_match_expr.rs,2
codeless/server/target/debug/.cargo-lock,2
crates/ra-salsa/tests/incremental/memoized_dep_inputs.rs,2
tests/data/parser/inline/0082_range_binding_power.rs,2
crates/ra_syntax/src/parsing/grammar/items/traits.rs,2
crates/parser/test_data/parser/ok/0041_raw_keywords.rast,2
crates/ra_syntax/tests/data/parser/err/0025_nope.rs,2
crates/ide/src/completion/unstable_feature_descriptor.rs,2
crates/syntax/test_data/parser/inline/ok/0167_unsafe_extern_block.rast,2
crates/proc-macro-api/src/transport/codec.rs,2
crates/syntax/test_data/parser/inline/ok/0177_use_tree_path.rs,2
crates/syntax/test_data/lexer/err/0036_unclosed_raw_string_with_unicode_escape.rs,2
tests/data/parser/inline/0040_expr_literals.rs,2
crates/ide/src/diagnostics/replace_filter_map_next_with_find_map.rs,2
tests/data/parser/inline/0089_slice_pat.rs,2
crates/ra_syntax/test_data/lexer/ok/0011_keywords.txt,2
crates/ra_syntax/test_data/parser/err/0003_C++_semicolon.rs,2
crates/syntax/test_data/parser/ok/0022_empty_extern_block.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0159_try_macro_fallback.rs,2
crates/ra_syntax/test_data/parser/inline/ok/0150_impl_type_params.rs,2
crates/parser/test_data/parser/inline/ok/async_trait_bound.rast,2
crates/ra_syntax/test_data/parser/inline/ok/0021_impl_item_list.rs,2
crates/parser/test_data/parser/inline/ok/0177_assoc_item_list_inner_attrs.rs,2
